StockCode,Description,Daily_Demand,Annual_Demand,Avg_Price,EOQ,Safety_Stock,Reorder_Point,Total_Revenue
47347B,BLUE FLOWER T-LIGHT HOLDER,0.39072847682119205,142.6158940397351,1.1257142857142857,252.0,232.0,235.0,169.72
90014B,GOLD M PEARL  ORBIT NECKLACE,0.028145695364238412,10.273178807947021,9.95,23.0,3.0,3.0,169.14999999999998
35818B,"ACRYLIC JEWEL ICICLE, BLUE",0.6672185430463576,243.53476821192055,0.5387500000000001,475.0,214.0,219.0,168.38
90122B,JADE CRYSTAL+GLASS BRACELET,0.056291390728476824,20.546357615894042,4.95,46.0,7.0,7.0,168.3
85205A,IVORY FELT EASTER RABBIT GARLAND,0.10927152317880795,39.884105960264904,2.55,88.0,7.0,8.0,168.29999999999998
79403,FROSTED WHITE BASE ,0.326158940397351,119.04801324503312,0.85,265.0,26.0,28.0,167.45
90178B,PURPLE CHUNKY GLASS+BEAD NECKLACE,0.023178807947019868,8.460264900662251,11.95,19.0,3.0,3.0,167.29999999999998
90036A,FLOWER GARLAND NECKLACE RED,0.0347682119205298,12.690397350993376,7.95,28.0,4.0,4.0,166.95000000000002
22330,72 ROUND PINK DOILIES,0.19039735099337748,69.49503311258279,1.45,155.0,29.0,30.0,166.75
37506,NEW ENGLAND MILK JUG W GIFT BOX,0.046357615894039736,16.920529801324502,5.95,38.0,3.0,3.0,166.6
90119,METALIC LEAVES BAG CHARMS,0.11092715231788079,40.48841059602649,2.485,90.0,13.0,14.0,166.17
21394,RED SPOTTY BEAKER ,0.14072847682119205,51.365894039735096,1.95,115.0,11.0,12.0,165.75
21102,"CANDLE IN JAR COLLAGE , VANILLA",0.1076158940397351,39.27980132450331,2.55,88.0,16.0,17.0,165.75
21530,DAIRY MAID CERAMIC TOASTRACK,0.09271523178807947,33.841059602649004,2.95,76.0,10.0,11.0,165.20000000000002
84526,GIANT BLACK SUNGLASSES,0.1390728476821192,50.7615894039735,1.95,114.0,13.0,14.0,163.79999999999998
90159,COTE D'AZURE NECKLACE,0.054635761589403975,19.942052980132452,4.95,45.0,6.0,6.0,163.35
85024C,PINK SMALL JEWELLED PHOTOFRAME,0.16390728476821192,59.826158940397356,1.65,135.0,9.0,10.0,163.35
35809B,ENAMEL BLUE RIM TEA CONTAINER,0.13410596026490065,48.948675496688736,2.0422727272727275,109.0,13.0,14.0,162.48
16207A,PINK STRAWBERRY HANDBAG ,0.09105960264900662,33.23675496688742,2.95,75.0,8.0,9.0,162.25000000000003
84529A,PINK KNITTED KIDS RUCKSACK,0.039735099337748346,14.503311258278146,6.75,33.0,7.0,7.0,162.0
72801C,S/4 ROSE PINK DINNER CANDLES,0.2731788079470199,99.71026490066225,1.2092,203.0,45.0,47.0,161.85
90040B,MURANO STYLE GLASS BRACELET BLACK,0.076158940397351,27.79801324503311,3.5,63.0,6.0,7.0,161.0
22889,NUMBER TILE VINTAGE FONT No ,0.24006622516556292,87.62417218543047,1.77125,157.0,142.0,144.0,160.38
23305,SET 4 PICNIC CUTLERY BLUEBERRY,0.1357615894039735,49.55298013245033,1.9500000000000002,113.0,31.0,32.0,159.9
85185C,COW  SOCK PUPPET,0.08940397350993377,32.632450331125824,2.95,74.0,8.0,9.0,159.3
90162B,ANT SILVER LIME GREEN BOUDICCA RING,0.08940397350993377,32.632450331125824,2.95,74.0,9.0,10.0,159.3
85165,CANDY PINK FRENCH BOUDOIR CLOCK,0.026490066225165563,9.668874172185431,9.95,22.0,3.0,3.0,159.2
90125A,PINK BERTIE GLASS BEAD BAG CHARM,0.23178807947019867,84.60264900662251,1.5791666666666666,164.0,59.0,61.0,159.0
22864,MUG AND COASTER SET RED CIRCLES,0.6258278145695364,228.4271523178808,0.42,521.0,870.0,874.0,158.76
90019A,SILVER M.O.P ORBIT BRACELET,0.052980132450331126,19.337748344370862,4.95,44.0,3.0,3.0,158.4
21193,WHITE HONEYCOMB PAPER FAN ,0.1390728476821192,50.7615894039735,2.0726666666666667,111.0,47.0,48.0,158.36
16012,FOOD/DRINK SPUNGE STICKERS,1.2566225165562914,458.6672185430464,0.20749999999999996,1051.0,224.0,233.0,158.19
22853,ENAMEL CAT BOWL CREAM,0.08609271523178808,31.423841059602648,3.15,71.0,50.0,51.0,157.8
90155,RESIN NECKLACE W PASTEL BEADS,0.0347682119205298,12.690397350993376,7.5,29.0,4.0,4.0,157.5
16156L,WRAP CAROUSEL,0.6208609271523179,226.61423841059602,0.42,519.0,29.0,33.0,157.5
23545,WRAP RED DOILEY,0.6208609271523179,226.61423841059602,0.42,519.0,0.0,4.0,157.5
10123G,ARMY CAMO WRAPPING TAPE,3.718543046357616,1357.26821192053,0.5592307692307693,1102.0,1804.0,1830.0,157.18
16054,POPART RECT PENCIL SHARPENER ASST,1.9950331125827814,728.1870860927152,0.16054054054054054,1506.0,101.0,115.0,156.9
23143,ZINC WIRE KITCHEN ORGANISER,0.041390728476821195,15.107615894039736,7.175000000000001,32.0,6.0,6.0,156.8
79030D,TUMBLER BAROQUE,0.6655629139072847,242.93046357615893,0.39,558.0,46.0,51.0,156.78
23468,TUSCAN VILLA BIRD TABLE ,0.03145695364238411,11.4817880794702,8.25,26.0,4.0,4.0,156.75
17178,FLAT PALM T-LIGHT HOLDER,0.22019867549668873,80.37251655629139,1.234,180.0,27.0,29.0,156.65
84926C,FAIRY CAKES TILE COASTER,0.20695364238410596,75.53807947019868,1.25,174.0,18.0,19.0,156.25
84531B,BLUE KNITTED EGG COSY,0.30960264900662254,113.00496688741723,1.1289473684210527,224.0,22.0,24.0,155.60999999999999
85123A,CREAM HANGING HEART T-LIGHT HOLDER,0.09437086092715231,34.4453642384106,2.892857142857143,77.0,47.0,48.0,155.35
23416,CHAMBRE HOOK,0.20364238410596028,74.3294701986755,1.16,179.0,28.0,29.0,155.07
21031,SPACE CADET BLACK,0.20860927152317882,76.14238410596028,1.2832,172.0,22.0,23.0,154.91
22587,"FELTCRAFT HAIRBAND, S/2, RED/BLUE",0.33774834437086093,123.27814569536424,0.8283333333333333,273.0,235.0,237.0,154.68
82585,SWEET VALENCIA CANDLE+CUP,0.21688741721854304,79.16390728476821,1.2417391304347825,179.0,43.0,45.0,154.63
90013A,MIDNIGHT BLUE VINTAGE EARRINGS,0.06788079470198675,24.776490066225165,3.75,57.0,7.0,7.0,153.75
84855,BLOKEY SILVER TOOL SET,0.05132450331125828,18.733443708609272,4.95,44.0,7.0,7.0,153.45000000000002
72140E,BEST DAD CANDLE LETTERS,0.3576158940397351,130.5298013245033,0.8344444444444444,280.0,81.0,84.0,153.35999999999999
84029D,LEOPARD PRINT HOT WATER BOTTLE,0.076158940397351,27.79801324503311,3.6833333333333336,61.0,29.0,30.0,153.3
90185A,AMBER DIAMANTE EXPANDABLE RING,0.059602649006622516,21.75496688741722,4.25,51.0,11.0,11.0,153.0
90063A,WHITE VINT ART DECO CRYSTAL NECKLAC,0.029801324503311258,10.87748344370861,8.5,25.0,3.0,3.0,153.0
21226,POCKET MIRROR WOODLAND,0.20198675496688742,73.72516556291392,1.25,172.0,26.0,27.0,152.5
22289,HANGING METAL CHICKEN DECORATION,0.20198675496688742,73.72516556291392,1.25,172.0,34.0,35.0,152.5
23484,HEART TRELLISTRIPLE T-LIGHT HOLDER,0.09271523178807947,33.841059602649004,2.81,78.0,31.0,32.0,152.24
48175,DOOR MAT CAMOUFLAGE,0.06291390728476821,22.9635761589404,4.0,54.0,0.0,0.0,152.0
72801D,S/4 SKY BLUE DINNER CANDLES,0.2599337748344371,94.87582781456953,1.2092,198.0,45.0,47.0,151.85
84531A,PINK KNITTED EGG COSY,0.2996688741721854,109.37913907284768,1.131,220.0,20.0,22.0,151.70999999999998
22536,MAGIC DRAWING SLATE FIDO,0.5960264900662252,217.5496688741722,0.42,509.0,37.0,41.0,151.2
16202E,BLACK PHOTO ALBUM ,0.13410596026490065,48.948675496688736,2.723076923076923,95.0,23.0,24.0,150.6
79161A,ST GEORGE SET OF 10 PARTY LIGHTS,0.08443708609271523,30.81953642384106,2.95,72.0,11.0,12.0,150.45000000000002
90098,NECKLACE+BRACELET PINK BUTTERFLY,0.09768211920529801,35.65397350993378,2.55,84.0,12.0,13.0,150.45
17107D,FLOWER FAIRY 5 DRAWER LINERS,0.09768211920529801,35.65397350993378,2.55,84.0,8.0,9.0,150.45
90093,CLEAR CRYSTAL STAR PHONE CHARM,0.33112582781456956,120.86092715231788,0.8633333333333333,265.0,43.0,45.0,150.44
21461,BLUE EASTER EGG HUNT START POST,0.12748344370860928,46.53145695364239,1.95,109.0,17.0,18.0,150.15
17011A,ORIGAMI VANILLA INCENSE+FLOWER ,0.4205298013245033,153.4933774834437,1.3166666666666667,241.0,198.0,201.0,150.0
82093,HEART SHAPE BUTTON FRAME ,0.16556291390728478,60.43046357615894,2.3214285714285716,114.0,46.0,47.0,150.0
21310,CAPIZ CHANDELIER,0.008278145695364239,3.0215231788079473,29.95,7.0,3.0,3.0,149.75
84452,METAL RABBIT LADDER EASTER ,0.2913907284768212,106.35761589403972,0.85,250.0,21.0,23.0,149.6
23256,KIDS CUTLERY SPACEBOY ,0.059602649006622516,21.75496688741722,4.15,51.0,6.0,6.0,149.4
23254,KIDS CUTLERY DOLLY GIRL ,0.059602649006622516,21.75496688741722,4.15,51.0,6.0,6.0,149.4
23196,RETRO LEAVES MAGNETIC NOTEPAD,0.17052980132450332,62.243377483443716,1.45,147.0,21.0,22.0,149.35
17108D,FLOWER FAIRY SUMMER BOUQUET SACHET,0.5877483443708609,214.52814569536423,0.42,505.0,41.0,45.0,149.1
90000A,RASPBERRY ANT COPPER FLOWER NECKLAC,0.041390728476821195,15.107615894039736,5.95,36.0,3.0,3.0,148.75
90000D,COPPER/OLIVE GREEN FLOWER NECKLACE,0.041390728476821195,15.107615894039736,5.950000000000001,36.0,6.0,6.0,148.75
90016A,SILVER/M.O.P PENDANT ORBIT NECKLACE,0.03642384105960265,13.294701986754966,8.027777777777779,29.0,11.0,11.0,148.75
40001, WHITE BAMBOO RIBS LAMPSHADE,0.347682119205298,126.90397350993378,0.8200000000000001,278.0,222.0,224.0,148.26
90129C,GREEN GLASS TASSLE BAG CHARM,0.08278145695364239,30.21523178807947,2.95,72.0,16.0,17.0,147.5
84720,DOT MATRIX CANVAS ART PICTURE,0.057947019867549666,21.15066225165563,6.883333333333333,39.0,46.0,46.0,147.05
84510C,SET OF 4 POLKADOT COASTERS,0.19039735099337748,69.49503311258279,1.3136842105263158,163.0,14.0,15.0,146.17
20796,SMALL BLUE PROVENCAL CERAMIC BALL,0.1456953642384106,53.17880794701986,1.65,127.0,20.0,21.0,145.2
20672,PINK TEATIME PRINT BOWL,0.19205298013245034,70.09933774834437,1.25,167.0,17.0,18.0,145.0
84313A,PINK TV TRAY TABLE ,0.056291390728476824,20.546357615894042,4.25,49.0,6.0,6.0,144.5
47518F,ICON PLACEMAT POP ART ELVIS,1.490066225165563,543.8741721854304,0.16838709677419353,1271.0,159.0,169.0,144.3
35610B,BLACK CHRISTMAS FLOCK DROPLET ,0.29635761589403975,108.1705298013245,1.1314285714285715,219.0,71.0,73.0,144.07
85095,THREE CANVAS LUGGAGE TAGS,0.1490066225165563,54.38741721854305,2.200909090909091,111.0,32.0,33.0,143.85999999999999
90048,GREEN WITH METAL BAG CHARM,0.048013245033112585,17.524834437086092,4.95,42.0,18.0,18.0,143.55
47591A,CAROUSEL DES CHILD'S APRON,0.14403973509933773,52.574503311258276,1.65,126.0,16.0,17.0,143.54999999999998
23292,SPACE BOY CHILDRENS CUP,0.2152317880794702,78.55960264900662,1.21,180.0,172.0,174.0,143.3
90036E,"FLOWER GLASS GARLD NECKL36""AMETHYST",0.029801324503311258,10.87748344370861,7.95,26.0,4.0,4.0,143.1
84564,6 SEGMENT COLOURED SNACK BOWL ,0.029801324503311258,10.87748344370861,7.949999999999999,26.0,8.0,8.0,143.1
21353,SILVER SLEIGHBELL  WREATH,0.029801324503311258,10.87748344370861,7.95,26.0,7.0,7.0,143.1
82587,TEXRIO TOMATOES CANDLE+CUP,0.19536423841059603,71.30794701986756,1.2384848484848483,170.0,16.0,17.0,142.94
90123B,TURQUOISE HEART OF GLASS BRACELET,0.039735099337748346,14.503311258278146,5.95,35.0,5.0,5.0,142.8
90123C,GREEN HEART OF GLASS BRACELET,0.039735099337748346,14.503311258278146,5.95,35.0,5.0,5.0,142.8
35980C,REDWHITE STRIPE SCANDINAVIAN HEART ,0.6208609271523179,226.61423841059602,0.38,546.0,53.0,57.0,142.5
84877A,PINK ROUND COMPACT MIRROR,0.076158940397351,27.79801324503311,3.5714285714285716,62.0,18.0,19.0,142.5
22510,DOORSTOP RUSSIAN DOLL GINGHAM,0.06291390728476821,22.9635761589404,3.75,55.0,6.0,6.0,142.5
82553,POP'S GREASY SPOON METAL SIGN,0.1423841059602649,51.97019867549669,1.65,125.0,31.0,32.0,141.9
23694,PAISLEY PARK CARD,0.5761589403973509,210.2980132450331,0.4175,502.0,53.0,57.0,141.84
37422,WHITE WITH BLACK CATS BOWL,0.5695364238410596,207.88079470198676,0.8181481481481482,356.0,188.0,192.0,141.68
90186A,AMETHYST HOOP EARRING FLORAL LEAF,0.07947019867549669,29.00662251655629,2.95,70.0,11.0,12.0,141.60000000000002
90018A,SILVER M.O.P ORBIT DROP EARRINGS,0.054635761589403975,19.942052980132452,4.25,48.0,4.0,4.0,140.25
21003,ROSE DU SUD CUSHION COVER,0.03642384105960265,13.294701986754966,6.35,32.0,6.0,6.0,139.7
23091,METAL HERB GERDEN CONTAINER,0.039735099337748346,14.503311258278146,6.078,35.0,18.0,18.0,139.68
90124C,GREEN MURANO TWIST NECKLACE,0.023178807947019868,8.460264900662251,9.95,21.0,3.0,3.0,139.29999999999998
90180B,PURPLE AMETHYST NECKLACE W TASSEL,0.023178807947019868,8.460264900662251,9.95,21.0,2.0,2.0,139.29999999999998
20968,GREEN FLORAL FELTCRAFT SHOULDER BAG,0.061258278145695365,22.35927152317881,3.75,55.0,7.0,7.0,138.75
84247E,PACK OF 12 CHRISTMAS FUN CARDS,0.07781456953642384,28.4023178807947,2.95,69.0,18.0,19.0,138.65
22195,HEART MEASURING SPOONS LARGE,0.1390728476821192,50.7615894039735,1.65,124.0,29.0,30.0,138.6
23304,SET 4 PICNIC CUTLERY CHERRY ,0.11754966887417219,42.90562913907285,1.9500000000000002,105.0,21.0,22.0,138.45
90086,CRYSTAL FROG PHONE CHARM,0.3129139072847682,114.2135761589404,1.1026315789473684,228.0,54.0,56.0,138.32999999999998
23417,BATHROOM HOOK,0.23178807947019867,84.60264900662251,1.1345454545454545,193.0,26.0,28.0,137.76
72754B,F FAIRY POTPOURRI CUSHIONS LAVENDER,0.2814569536423841,102.73178807947019,1.17,210.0,70.0,72.0,137.54
90123D,WHITE HEART OF GLASS BRACELET,0.0380794701986755,13.899006622516556,5.95,34.0,17.0,17.0,136.85000000000002
85026B,EAU DE NILE JEWELLED T-LIGHT HOLDER,0.26655629139072845,97.29304635761588,0.85,239.0,24.0,26.0,136.85
22869,NUMBER TILE COTTAGE GARDEN 1,0.11589403973509933,42.30132450331126,1.95,104.0,14.0,15.0,136.5
35824P,"HANGING FLOWERS+MIRROR,PINK",0.5364238410596026,195.79470198675494,0.75,361.0,681.0,685.0,136.44
10120,DOGGY RUBBER,1.0728476821192052,391.5894039735099,0.21,966.0,54.0,62.0,136.07999999999998
90214A,"LETTER ""A"" BLING KEY RING",0.21026490066225165,76.74668874172185,1.2073333333333334,178.0,16.0,17.0,135.71
90036B,"FLOWER GLASS GARLAND NECKL.36""GREEN",0.028145695364238412,10.273178807947021,7.949999999999999,25.0,7.0,7.0,135.15
90002A,FLOWER BURST SILVER RING OPAL,0.059602649006622516,21.75496688741722,3.75,54.0,8.0,8.0,135.0
20952,PORCELAIN CHERUB BELL SMALL,0.5314569536423841,193.9817880794702,0.42000000000000004,481.0,239.0,243.0,134.82
22870,NUMBER TILE COTTAGE GARDEN 2,0.11423841059602649,41.69701986754967,1.9500000000000002,103.0,14.0,15.0,134.54999999999998
21157,RED RETROSPOT WASHBAG,0.10596026490066225,38.675496688741724,2.1,96.0,15.0,16.0,134.4
90081C,LILY BROOCH OLIVE COLOUR,0.04470198675496689,16.316225165562912,4.950000000000001,41.0,7.0,7.0,133.65
84231,EASTER BUNNY WITH BASKET ON BACK,0.33774834437086093,123.27814569536424,0.65,308.0,18.0,20.0,132.6
79192A,RETRO PLASTIC 70'S TRAY,0.17549668874172186,64.05629139072848,1.25,160.0,21.0,22.0,132.5
84510C,SET OF 4 POLKADOTS COASTERS,0.1804635761589404,65.86920529801324,1.243448275862069,163.0,20.0,21.0,132.45
23066,SMALL JEWELLERY STAND,0.026490066225165563,9.668874172185431,8.25,24.0,7.0,7.0,132.0
23465,TUSCAN VILLA BIRD FEEDER,0.026490066225165563,9.668874172185431,8.25,24.0,6.0,6.0,132.0
45013,FOLDING SHOE TIDY,0.07947019867549669,29.00662251655629,2.9000000000000004,71.0,33.0,34.0,132.0
23081,GREEN METAL BOX TOP SECRET,0.026490066225165563,9.668874172185431,8.25,24.0,17.0,17.0,132.0
22344,PARTY PIZZA DISH PINK RETROSPOT,0.25662251655629137,93.66721854304635,0.85,235.0,35.0,37.0,131.75
37467,PIG MUG IN TWO COLOUR DESIGNS,0.3509933774834437,128.11258278145695,0.7185714285714286,299.0,32.0,34.0,131.44
77079,DOLPHIN WINDMILL,0.10264900662251655,37.466887417218544,2.12,94.0,22.0,23.0,131.44
48179,DOOR MAT SWEET HOME,0.046357615894039736,16.920529801324502,6.291666666666667,37.0,35.0,35.0,131.25
82011A,"BATHROOM SCALES, TROPICAL BEACH",0.057947019867549666,21.15066225165563,3.75,53.0,3.0,3.0,131.25
90013C,GREEN VINTAGE EARRINGS ,0.057947019867549666,21.15066225165563,3.75,53.0,5.0,5.0,131.25
90003D,CRYSTAL PAIR HEART HAIR SLIDES,0.057947019867549666,21.15066225165563,3.75,53.0,7.0,7.0,131.25
84527,FLAMES SUNGLASSES PINK LENSES,0.11754966887417219,42.90562913907285,1.9349999999999998,105.0,24.0,25.0,131.25
84555A,YELLOW VW BEETLE CERAMIC MONEY BOX,0.076158940397351,27.79801324503311,2.9250000000000003,69.0,16.0,17.0,130.9
84925E,FLOWERS WALL THERMOMETER,0.12417218543046357,45.3228476821192,2.2666666666666666,100.0,178.0,179.0,130.05
20899,VINTAGE NOTEBOOK RED ROSE,0.0728476821192053,26.58940397350993,2.95,67.0,17.0,18.0,129.8
17011D,ORIGAMI ROSE INCENSE+FLOWER,0.34271523178807944,125.091059602649,0.475,363.0,546.0,548.0,129.3
22241,"GARLAND , WOODEN  "" HAPPY EASTER""",0.17052980132450332,62.243377483443716,1.25,158.0,37.0,38.0,128.75
20821,GOLDIE LOOKING MIRROR,0.04304635761589404,15.711920529801324,4.95,40.0,10.0,10.0,128.70000000000002
84874B,BLUE TRAVEL FIRST AID KIT,0.1291390728476821,47.13576158940397,1.65,120.0,12.0,13.0,128.7
37330,BIG POLKADOT MUG,0.1291390728476821,47.13576158940397,1.5779999999999998,122.0,80.0,81.0,128.33999999999997
16119,FUNKY GIRL ADDRESS BOOK,0.44867549668874174,163.76655629139074,1.0014285714285713,286.0,253.0,256.0,128.21
90175B,PINK GLASS CHUNKY CHARM BRACELET,0.024834437086092714,9.064569536423841,8.028571428571428,24.0,8.0,8.0,127.8
72812,LARGE ZINC GLASS CANDLEHOLDER,0.09105960264900662,33.23675496688742,2.5060000000000002,81.0,12.0,13.0,127.68
22848,"BREAD BIN, DINER STYLE, PINK",0.013245033112582781,4.8344370860927155,16.28333333333333,12.0,5.0,5.0,127.6
90013D,PURPLE VINTAGE EARRINGS,0.056291390728476824,20.546357615894042,3.75,52.0,15.0,15.0,127.5
84782B,BLACK 3 TIER GLASS PLATE STAND,0.016556291390728478,6.043046357615895,12.75,15.0,5.0,5.0,127.5
90063B,BLACK VINT ART DEC CRYSTAL NECKLACE,0.024834437086092714,9.064569536423841,8.5,23.0,3.0,3.0,127.5
85018C,S/6 PAPER BOXES CURIOUS IMAGES ,0.059602649006622516,21.75496688741722,4.035,52.0,61.0,61.0,127.2
85179C,PINK BITTY LIGHT CHAIN,0.12748344370860928,46.53145695364239,2.6100000000000003,94.0,32.0,33.0,126.85
46137D,GREEN CHENILLE SHAGGY RUG,0.07119205298013245,25.985099337748345,2.9500000000000006,66.0,61.0,61.0,126.85
23303,SET 4 PICNIC CUTLERY FONDANT,0.1076158940397351,39.27980132450331,1.95,100.0,33.0,34.0,126.75
23020,GLASS SONGBIRD STORAGE JAR,0.018211920529801324,6.647350993377483,12.049999999999999,17.0,17.0,17.0,126.7
47593B,SCOTTIES DESIGN BABY BIB,0.1672185430463576,61.03476821192053,1.25,156.0,23.0,24.0,126.25
82607E,GLASS BONBON JAR. D'AMANDES,0.1672185430463576,61.03476821192053,1.25,156.0,12.0,13.0,126.25
84255B,ORANGE COCKTAIL GLASS LAMP,0.09933774834437085,36.258278145695364,2.1,93.0,20.0,21.0,126.00000000000001
22882,NUMBER TILE VINTAGE FONT 3,0.15066225165562913,54.991721854304636,1.8363999999999998,122.0,24.0,25.0,125.89
23065,LARGE JEWELLERY STAND,0.016556291390728478,6.043046357615895,12.5,16.0,10.0,10.0,125.0
84622,PINK GINGHAM ROSE CUSHION COVER,0.0347682119205298,12.690397350993376,5.95,33.0,7.0,7.0,124.95
84709A,SILVER OVAL JEWELLED MIRROR,0.0347682119205298,12.690397350993376,5.95,33.0,3.0,3.0,124.95
35816P,"ACRYLIC JEWEL ANGEL,PINK",0.48344370860927155,176.45695364238412,0.7528571428571428,342.0,225.0,228.0,124.88
10080,GROOVY CACTUS INFLATABLE,0.5016556291390728,183.10430463576157,0.5092592592592593,424.0,49.0,53.0,124.60999999999999
84661C,PINK SQUARE TABLE CLOCK,0.22682119205298013,82.78973509933775,1.3183333333333334,177.0,58.0,60.0,124.55000000000001
71496A,A4 WALL TIDY BLUE OFFICE,0.37748344370860926,137.7814569536424,0.5750000000000001,346.0,145.0,148.0,124.44000000000001
90125D,PURPLE BERTIE GLASS BEAD BAG CHARM,0.16887417218543047,61.63907284768212,1.7590909090909093,132.0,60.0,61.0,124.2
84927A,WAKE UP COCKEREL TILE HOOK,0.3609271523178808,131.73841059602648,1.5964,203.0,84.0,87.0,124.17
90162C,ANT SILVER FUSCHIA BOUDICCA RING,0.0695364238410596,25.38079470198675,2.95,66.0,8.0,8.0,123.90000000000002
22359,"GLASS JAR, KINGS CHOICE SOAP",0.0695364238410596,25.38079470198675,2.95,66.0,12.0,12.0,123.9
85185B,PINK HORSE SOCK PUPPET KIT,0.0695364238410596,25.38079470198675,2.95,66.0,9.0,9.0,123.9
35015,JACOBS LADDER SMALL,3.4172185430463577,1247.2847682119207,0.06,3224.0,198.0,222.0,123.84
17191A,ROSE FLOWER CANDLE+INCENSE 16X16CM,0.054635761589403975,19.942052980132452,3.75,52.0,6.0,6.0,123.75
20816,GOLD FLOWER CUSHION COVER ,0.039735099337748346,14.503311258278146,5.378571428571428,37.0,9.0,9.0,123.6
22850,BREAD BIN DINER STYLE BLACK,0.013245033112582781,4.8344370860927155,15.95,12.0,12.0,12.0,123.6
84228,HEN HOUSE W CHICK STANDING,0.5099337748344371,186.12582781456956,0.4175,472.0,119.0,123.0,123.36
84559D,3D SHEET OF SEA WORLD STICKERS,0.24006622516556292,87.62417218543047,0.85,227.0,20.0,22.0,123.25
21087,SET/6 POSIES PAPER CUPS,0.36423841059602646,132.94701986754967,0.5623809523809524,344.0,35.0,38.0,123.22
23454,SET OF 3 MINI HANGING PORTRAITS,0.052980132450331126,19.337748344370862,3.95,49.0,49.0,49.0,123.2
23457,LARGE PARLOUR FRAME,0.04470198675496689,16.316225165562912,4.725,42.0,65.0,65.0,122.85
22869,"NUMBER TILE COTTAGE GARDEN, 1",0.10430463576158941,38.07119205298014,1.95,99.0,76.0,77.0,122.85
22832,SWEETHEART WIRE WALL TIDY,0.019867549668874173,7.251655629139073,10.483333333333333,19.0,15.0,15.0,122.6
84367,LA STREGA CANVAS PICTURE ,0.12086092715231789,44.11423841059603,1.9499999999999997,106.0,18.0,19.0,122.55000000000001
79308B,MOSAIC CANDLE DISH BLUE PURPLE,0.23841059602649006,87.01986754966887,0.85,226.0,0.0,2.0,122.4
16168S,FUNKY MONKEY GIFT BAG SMALL,2.109271523178808,769.884105960265,0.1757142857142857,1480.0,774.0,789.0,121.86
79532,MOSAIC GLASS BALL CANDLEHOLDER,0.1605960264900662,58.61754966887417,1.25,153.0,22.0,23.0,121.25
22536,MAGIC SLATE FIDO,0.4768211920529801,174.03973509933775,0.42,455.0,0.0,3.0,120.96000000000001
22534,MAGIC SLATE SPACEBOY ,0.4768211920529801,174.03973509933775,0.42,455.0,0.0,3.0,120.96000000000001
22535,MAGIC SLATE BUNNIES AT HOME ,0.4768211920529801,174.03973509933775,0.42,455.0,0.0,3.0,120.96000000000001
84509F,NEW ENGLAND PLACEMATS,0.052980132450331126,19.337748344370862,3.75,51.0,14.0,14.0,120.0
23438,GIFT BAG LARGE SPOT ,0.15894039735099338,58.01324503311258,1.25,152.0,27.0,28.0,120.0
85166A,WHITE METAL BAROQUE PHOTO FRAME,0.11920529801324503,43.50993377483444,3.125,83.0,57.0,58.0,120.0
35911B,PINK/FLOWER RABBIT EGG WARMER ,0.09437086092715231,34.4453642384106,2.1,91.0,14.0,15.0,119.7
23463,VINTAGE ZINC WATERING CAN,0.019867549668874173,7.251655629139073,9.95,19.0,2.0,2.0,119.39999999999999
84656,WHITE ROSE C/COVER,0.033112582781456956,12.08609271523179,5.95,32.0,4.0,4.0,119.0
90151,SILVER/NATURAL SHELL NECKLACE,0.023178807947019868,8.460264900662251,8.5,22.0,5.0,5.0,119.0
23359,SET OF 12 T-LIGHTS VINTAGE DOILEY,0.10099337748344371,36.86258278145696,1.95,97.0,20.0,21.0,118.94999999999999
23280,FOLDING MIRROR HOT PINK ,0.2582781456953642,94.27152317880794,0.808,242.0,160.0,162.0,118.92000000000002
22972,CHILDRENS SPACEBOY MUG,0.11920529801324503,43.50993377483444,1.65,115.0,23.0,24.0,118.80000000000001
21228,"POCKET MIRROR ""GLAMOROUS""",0.15728476821192053,57.408940397350996,1.25,152.0,15.0,16.0,118.75
84872A,TEATIME FUNKY FLOWER BACKPACK FOR 2,0.011589403973509934,4.2301324503311255,16.95,11.0,2.0,2.0,118.65
35933,PINK STOCKING CHRISTMAS DECORATION,0.5165562913907285,188.54304635761588,0.38,498.0,53.0,57.0,118.56
44242B,PINK FEATHERS CURTAIN,0.17549668874172186,64.05629139072848,1.135,168.0,57.0,58.0,117.78
90214C,"LETTER ""C"" BLING KEY RING",0.18874172185430463,68.8907284768212,1.1402857142857141,174.0,17.0,18.0,117.53999999999999
35824C,"HANGING FLOWERS+MIRROR,CLEAR",0.3890728476821192,142.01158940397352,0.935,276.0,144.0,147.0,117.05
22877,NUMBER TILE COTTAGE GARDEN 9,0.09933774834437085,36.258278145695364,1.95,96.0,14.0,15.0,117.0
23244,STORAGE TIN VINTAGE LEAF,0.09933774834437085,36.258278145695364,1.95,96.0,21.0,22.0,117.0
47593A,CAROUSEL PONIES BABY BIB,0.19039735099337748,69.49503311258279,0.962,190.0,22.0,23.0,116.87
84858A,NATURAL RIVIERA HANDBAG,0.08609271523178808,31.423841059602648,5.278571428571429,55.0,65.0,66.0,116.7
72038P,PRICE'S CANDLE PEACH,1.7384105960264902,634.5198675496689,0.15222222222222223,1444.0,345.0,357.0,116.5
16206B,RED PURSE WITH PINK HEART,0.15894039735099338,58.01324503311258,1.23125,153.0,27.0,28.0,116.4
90144,SILVER DROP EARRINGS WITH FLOWER,0.05132450331125828,18.733443708609272,3.75,50.0,6.0,6.0,116.25
